Employee_ID,Hire_Date,Last_Promotion_Date,Last_Login_Timestamp,Department,Job_Role,Job_Level,City,Education,Work_Mode,Marital_Status,Membership_Type,Age,Base_Salary,Performance_Rating,Training_Hours,Overtime_Hours,Projects_Count,Absenteeism_Days,Employee_Comment,Customer_Review,Notes_Raw_Data,Satisfaction_Score,Attrition_Flag
E100612,2019-07-16 06:40:52,2024-06-19 06:40:52,2025-11-11 10:39:19,Sales,Engineer,2,Mumbai,Bachelors,Hybrid,Married,Diamond,27,1330853.0,2.4,37,53,5,3,Need better tools and clearer priorities.,Fantastic! Five stars ⭐⭐⭐⭐⭐,??###MISSING###??,49.9,0
E100613,2016-07-26 15:19:43,2017-03-19 15:19:43,2025-12-05 21:50:24,IT,Engineer,1,Mumbai,Masters,Remote,Married,Gold,49,1200433.0,2.3,43,13,7,7,Feeling stressed due to deadlines 😐,Quality is okay… expected better 😐,!!##DIV/0##!!_backup,82.0,1
E100614,2018-12-16 18:32:09,2023-10-18 18:32:09,2025-10-30 01:55:24,Operations,Engineer,3,Bengaluru,Masters,Onsite,Single,Diamond,50,919851.0,2.6,54,16,2,4,"Work-life balance is okay, could improve.",Not satisfied. Product arrived damaged.,N/A###$$$,87.2,0
E100615,2020-09-26 06:54:11,2023-02-08 06:54:11,2025-09-09 17:49:22,Marketing,Analyst,2,Chennai,Masters,Hybrid,Married,Bronze,22,953614.0,2.5,60,14,8,11,"Work-life balance is okay, could improve.",Quality is okay… expected better 😐,%%OK%%^&*()_backup,82.9,0
E100616,2017-03-17 13:15:40,2020-03-21 13:15:40,2025-09-03 18:51:42,Finance,Lead,4,Mumbai,Masters,Remote,Married,Silver,54,724532.0,2.9,38,37,5,3,Remote setup works well for me.,Amazing service! Fast delivery 😊,~~CORRUPT~~@@@_X,64.3,0
E100617,2018-03-19 00:08:01,2019-04-03 00:08:01,2025-10-06 05:38:42,Sales,Lead,2,Bengaluru,Masters,Hybrid,Married,Silver,22,856757.0,2.5,25,6,5,6,"Manager is supportive, but workload is high.",Quality is okay… expected better 😐,**##FAIL##**_final,79.2,0
E100618,2018-06-28 12:44:34,2021-12-15 12:44:34,2025-11-18 01:31:08,Finance,Senior Engineer,5,Pune,Masters,Onsite,Single,Gold,37,977349.0,3.7,52,41,9,8,Need better tools and clearer priorities.,Amazing service! Fast delivery 😊,!!##DIV/0##!!_X,55.9,0
E100619,2019-10-18 12:38:42,2020-12-04 12:38:42,2025-09-16 20:36:05,IT,Manager,4,Hyderabad,Bachelors,Hybrid,Single,Silver,44,1112653.0,2.7,10,49,3,5,Remote setup works well for me.,"Average experience, nothing special.",N/A###$$$_TMP,32.4,0
E100620,2018-06-24 15:34:34,2020-02-03 15:34:34,2025-11-29 11:24:22,Sales,Director,3,Delhi,Bachelors,Hybrid,Single,Silver,32,1087305.0,2.6,53,40,2,9,Remote setup works well for me.,Support was polite and solved my issue quickly.,??###MISSING###??,59.4,0
E100621,2021-12-30 17:22:28,2025-12-01 00:00:00,2025-09-26 03:29:53,Operations,Director,4,Chennai,Diploma,Hybrid,Single,Diamond,28,622685.0,2.9,71,8,8,11,Promotion process feels slow…,"Delivery was late, but support helped.",~~CORRUPT~~@@@_X,82.9,0
E100622,2018-02-09 18:06:38,2018-07-17 18:06:38,2025-10-23 02:58:19,Marketing,Analyst,4,Bengaluru,Masters,Hybrid,Single,Bronze,23,1144246.0,3.9,56,29,1,7,Remote setup works well for me.,Loved the packaging and quick response time.,###@!@!@###,86.8,0
E100623,2019-02-13 18:05:41,2021-08-28 18:05:41,2025-09-22 07:45:51,Marketing,Director,4,Chennai,Bachelors,Hybrid,Single,Silver,46,877807.0,3.4,34,32,8,6,Need better tools and clearer priorities.,Quality is okay… expected better 😐,N/A###$$$_X,67.2,0
E100624,2018-08-08 23:33:15,2021-12-03 23:33:15,2025-10-19 21:42:31,Finance,Analyst,3,Chennai,Masters,Hybrid,Single,Silver,23,653252.0,3.1,65,23,8,14,"Manager is supportive, but workload is high.",Loved the packaging and quick response time.,@@NULL##DATA@@,66.7,0
E100625,2016-09-26 08:26:50,2017-08-08 08:26:50,2025-10-18 11:28:43,Marketing,Analyst,5,Mumbai,Bachelors,Onsite,Married,Gold,37,1234096.0,2.2,42,27,9,14,Promotion process feels slow…,"Average experience, nothing special.",$$$ERROR_404!!!,55.5,1
E100626,2021-07-06 03:47:24,2023-03-29 03:47:24,2025-09-01 13:47:32,Sales,Senior Engineer,2,Hyderabad,Masters,Hybrid,Single,Gold,34,1265820.0,2.4,43,45,5,14,"Training was helpful, want more advanced sessions.","Average experience, nothing special.",!!##DIV/0##!!_final,47.2,0
E100627,2017-03-27 12:39:18,2019-03-23 12:39:18,2025-10-30 14:53:05,Sales,Lead,3,Delhi,Bachelors,Hybrid,Married,Silver,53,965937.0,2.3,68,50,6,0,"Manager is supportive, but workload is high.","Average experience, nothing special.",N/A###$$$_v2,68.6,0
E100628,2017-10-26 13:37:21,2021-07-04 13:37:21,2025-11-22 14:21:26,Sales,Analyst,2,Delhi,Masters,Onsite,Single,Silver,52,1077198.0,4.1,15,18,8,12,Great team culture 😊,Quality is okay… expected better 😐,%%OK%%^&*()_X,63.5,0
E100629,2022-07-12 06:19:51,2025-12-01 00:00:00,2025-12-08 07:24:56,Marketing,Engineer,3,Delhi,Bachelors,Onsite,Married,Gold,48,1091862.0,3.6,62,19,2,13,Communication from leadership is excellent!,"Delivery was late, but support helped.",**##FAIL##**,77.2,0
E100630,2024-01-04 15:20:34,2025-12-01 00:00:00,2025-10-05 17:24:16,Operations,Engineer,5,Delhi,Bachelors,Onsite,Single,Diamond,46,1248943.0,2.6,54,12,3,12,Feeling stressed due to deadlines 😐,"Delivery was late, but support helped.",!!##DIV/0##!!_final,65.5,0
E100631,2021-05-15 11:37:04,2022-07-17 11:37:04,2025-12-02 11:04:38,IT,Senior Engineer,4,Delhi,Bachelors,Onsite,Married,Silver,39,1082017.0,2.8,42,24,5,11,Feeling stressed due to deadlines 😐,"Delivery was late, but support helped.",###REF!@#$$,48.0,1
E100632,2023-09-13 21:28:42,2023-12-17 21:28:42,2025-12-02 06:29:03,IT,Director,2,Chennai,Masters,Hybrid,Married,Gold,33,568078.0,2.6,6,32,6,5,Remote setup works well for me.,Not satisfied. Product arrived damaged.,$$$ERROR_404!!!,48.8,0
E100633,2023-02-10 07:59:41,2023-07-20 07:59:41,2025-12-13 18:43:28,Finance,Engineer,5,Hyderabad,Bachelors,Onsite,Single,Gold,27,1402452.0,2.6,61,42,7,10,Need better tools and clearer priorities.,Not satisfied. Product arrived damaged.,$$$ERROR_404!!!,65.3,1
E100634,2019-07-26 19:08:12,2022-11-22 19:08:12,2025-10-10 04:06:45,Sales,Engineer,4,Pune,Bachelors,Hybrid,Married,Silver,53,1166414.0,3.5,17,16,9,8,"I enjoy the work, but salary expectations are higher.","Average experience, nothing special.",###REF!@#$$,63.6,0
E100635,2022-04-25 08:47:31,2023-04-23 08:47:31,2025-11-29 08:14:47,Operations,Analyst,3,Bengaluru,Masters,Remote,Single,Diamond,34,772619.0,3.0,71,12,5,12,Promotion process feels slow…,Amazing service! Fast delivery 😊,~~CORRUPT~~@@@,94.5,0
E100636,2018-02-12 18:09:35,2019-07-05 18:09:35,2025-10-30 07:59:46,Finance,Engineer,1,Bengaluru,Bachelors,Remote,Married,Diamond,36,642594.0,4.7,63,1,2,5,Remote setup works well for me.,Quality is okay… expected better 😐,**##FAIL##**_backup,100.0,1
E100637,2019-05-17 00:05:26,2024-01-14 00:05:26,2025-09-07 02:50:31,Sales,Analyst,3,Chennai,Bachelors,Onsite,Single,Diamond,26,1026203.0,4.1,29,5,2,11,Communication from leadership is excellent!,Support was polite and solved my issue quickly.,$$$ERROR_404!!!_backup,88.1,0
E100638,2020-01-31 21:18:30,2024-11-20 21:18:30,2025-09-29 09:15:40,Marketing,Manager,5,Chennai,Bachelors,Hybrid,Single,Bronze,31,830435.0,4.1,34,3,8,11,Need better tools and clearer priorities.,Not satisfied. Product arrived damaged.,!!##DIV/0##!!_v2,89.8,0
E100639,2024-02-13 23:45:17,2025-12-01 00:00:00,2025-11-10 13:34:10,Finance,Senior Engineer,3,Mumbai,Masters,Hybrid,Single,Gold,42,982499.0,3.7,2,12,5,12,Need better tools and clearer priorities.,Will definitely recommend to others.,**##FAIL##**,67.5,0
E100640,2023-01-21 19:23:11,2024-07-26 19:23:11,2025-09-17 20:40:57,Finance,Senior Engineer,1,Chennai,Bachelors,Remote,Married,Silver,36,1085852.0,2.9,39,41,6,2,"Training was helpful, want more advanced sessions.","Delivery was late, but support helped.",**##FAIL##**,53.6,1
E100641,2019-08-24 17:30:11,2023-02-06 17:30:11,2025-10-16 15:31:28,Sales,Lead,1,Hyderabad,Bachelors,Remote,Single,Bronze,41,758390.0,3.6,4,46,6,12,"Training was helpful, want more advanced sessions.",Will definitely recommend to others.,**##FAIL##**_backup,35.9,1
E100642,2021-03-13 04:08:58,2024-08-08 04:08:58,2025-11-21 08:46:04,Finance,Manager,5,Bengaluru,Bachelors,Onsite,Married,Silver,28,620973.0,3.0,78,58,8,3,Need better tools and clearer priorities.,"Delivery was late, but support helped.",###REF!@#$$_X,75.8,0
E100643,2016-12-02 18:32:10,2018-01-25 18:32:10,2025-09-16 17:23:38,Marketing,Analyst,3,Delhi,Bachelors,Onsite,Single,Silver,24,996455.0,4.3,51,32,2,14,Need better tools and clearer priorities.,Loved the packaging and quick response time.,??###MISSING###??,66.3,0
E100644,2022-08-21 15:08:26,2025-09-27 15:08:26,2025-10-23 03:24:28,Marketing,Senior Engineer,4,Pune,Bachelors,Hybrid,Single,Silver,51,766653.0,3.5,18,27,2,0,"I enjoy the work, but salary expectations are higher.",Fantastic! Five stars ⭐⭐⭐⭐⭐,$$$ERROR_404!!!_X,73.2,0
E100645,2020-01-22 11:32:25,2023-01-04 11:32:25,2025-09-23 13:26:37,Sales,Engineer,2,Mumbai,Bachelors,Remote,Single,Gold,36,936524.0,3.4,64,53,7,3,Communication from leadership is excellent!,"Delivery was late, but support helped.",@@NULL##DATA@@_backup,54.0,0
E100646,2022-04-11 11:18:37,2024-07-17 11:18:37,2025-10-27 07:56:58,Finance,Lead,1,Pune,Bachelors,Remote,Married,Silver,33,564168.0,3.3,1,8,4,9,Great team culture 😊,"Delivery was late, but support helped.",$$$ERROR_404!!!,79.3,0
E100647,2021-01-03 23:00:00,2025-03-01 23:00:00,2025-09-26 06:35:34,Sales,Engineer,3,Bengaluru,Bachelors,Onsite,Married,Bronze,31,836954.0,4.4,43,37,8,8,Communication from leadership is excellent!,Support was polite and solved my issue quickly.,**##FAIL##**,58.6,0
E100648,2015-09-09 07:34:47,2019-06-14 07:34:47,2025-12-11 08:50:53,HR,Analyst,4,Chennai,Masters,Hybrid,Single,Silver,43,1078738.0,2.2,8,49,2,10,Great team culture 😊,Amazing service! Fast delivery 😊,$$$ERROR_404!!!_v2,17.5,1
E100649,2017-09-26 07:46:05,2020-09-23 07:46:05,2025-09-09 01:17:12,Finance,Lead,2,Chennai,Bachelors,Onsite,Married,Gold,40,1051483.0,4.5,4,30,3,6,"Work-life balance is okay, could improve.",Fantastic! Five stars ⭐⭐⭐⭐⭐,**##FAIL##**_X,54.1,0
E100650,2016-09-04 20:40:22,2020-09-10 20:40:22,2025-12-11 04:13:16,HR,Senior Engineer,4,Chennai,Bachelors,Hybrid,Single,Gold,34,702911.0,3.1,19,15,9,0,"Manager is supportive, but workload is high.",Support was polite and solved my issue quickly.,@@NULL##DATA@@,56.8,0
E100651,2021-12-23 14:37:39,2025-12-01 00:00:00,2025-11-23 03:31:29,IT,Analyst,3,Pune,PhD,Remote,Single,Bronze,52,607934.0,2.2,23,37,8,9,Feeling stressed due to deadlines 😐,Will definitely recommend to others.,###REF!@#$$,40.4,1
E100652,2015-05-02 21:22:09,2018-07-04 21:22:09,2025-11-29 20:13:05,IT,Lead,2,Mumbai,Masters,Hybrid,Married,Gold,51,903941.0,2.7,58,59,1,7,Great team culture 😊,Worst experience ever!!! 😡😡,###@!@!@###,72.1,0
E100653,2016-12-02 22:32:20,2018-07-04 22:32:20,2025-11-29 09:48:10,Sales,Engineer,2,Delhi,Masters,Onsite,Single,Silver,28,1040258.0,2.0,71,14,8,7,Need better tools and clearer priorities.,Worst experience ever!!! 😡😡,**##FAIL##**_X,83.2,0
E100654,2020-09-02 22:32:42,2024-11-11 22:32:42,2025-09-20 16:46:31,IT,Director,2,Mumbai,Bachelors,Hybrid,Single,Gold,43,1001294.0,3.7,62,33,1,5,Great team culture 😊,Worst experience ever!!! 😡😡,###REF!@#$$_X,65.4,0
E100655,2021-08-06 13:26:16,2025-07-28 13:26:16,2025-12-07 18:21:04,Sales,Lead,2,Pune,Bachelors,Hybrid,Married,Silver,53,771960.0,2.5,59,3,2,13,Great team culture 😊,"Average experience, nothing special.",!!##DIV/0##!!_final,83.6,0
E100656,2019-10-12 11:04:24,2025-03-01 11:04:24,2025-11-02 09:34:01,Finance,Senior Engineer,4,Bengaluru,Bachelors,Remote,Single,Silver,38,974456.0,3.3,45,13,9,11,"Manager is supportive, but workload is high.",Support was polite and solved my issue quickly.,$$$ERROR_404!!!,68.4,0
E100657,2023-03-04 23:22:10,2024-02-17 23:22:10,2025-12-11 00:38:10,Finance,Manager,2,Mumbai,Bachelors,Hybrid,Married,Gold,22,1275589.0,4.0,29,46,2,2,"Training was helpful, want more advanced sessions.",Quality is okay… expected better 😐,~~CORRUPT~~@@@,65.9,0
E100658,2023-09-22 21:13:16,2025-12-01 00:00:00,2025-12-02 04:55:53,Operations,Manager,4,Pune,Bachelors,Remote,Married,Gold,26,951286.0,2.7,20,29,3,0,"I enjoy the work, but salary expectations are higher.","Delivery was late, but support helped.",###REF!@#$$_X,58.7,0
E100659,2024-01-17 07:24:11,2025-12-01 00:00:00,2025-10-31 20:37:02,Sales,Manager,2,Mumbai,Masters,Hybrid,Married,Silver,44,491713.0,3.0,75,11,2,2,Promotion process feels slow…,Loved the packaging and quick response time.,%%OK%%^&*()_backup,100.0,0
E100660,2020-10-31 16:03:16,2023-09-24 16:03:16,2025-10-10 07:38:56,Operations,Analyst,2,Hyderabad,Bachelors,Onsite,Married,Gold,51,950800.0,2.3,41,20,6,0,Communication from leadership is excellent!,Not satisfied. Product arrived damaged.,N/A###$$$_X,70.1,0
E100661,2021-01-15 09:47:33,2025-12-01 00:00:00,2025-09-13 07:33:49,Operations,Engineer,5,Bengaluru,Masters,Hybrid,Married,Gold,26,1410989.0,2.9,45,7,1,10,"Training was helpful, want more advanced sessions.",Support was polite and solved my issue quickly.,$$$ERROR_404!!!_v2,100.0,0
E100662,2015-11-26 19:00:33,2016-02-18 19:00:33,2025-09-11 14:47:15,IT,Engineer,5,Chennai,Bachelors,Onsite,Single,Silver,40,578152.0,5.0,1,46,3,9,Need better tools and clearer priorities.,Worst experience ever!!! 😡😡,@@NULL##DATA@@_final,46.4,0
E100663,2020-11-26 15:38:24,2021-04-03 15:38:24,2025-10-11 22:04:05,HR,Lead,3,Pune,Bachelors,Hybrid,Married,Gold,38,907431.0,3.7,36,56,3,6,"Manager is supportive, but workload is high.",Will definitely recommend to others.,??###MISSING###??,47.9,1
E100664,2021-11-21 18:45:47,2025-12-01 00:00:00,2025-11-25 03:37:35,Sales,Analyst,2,Pune,Masters,Hybrid,Married,Silver,31,843416.0,3.0,54,6,6,8,Communication from leadership is excellent!,"Delivery was late, but support helped.",N/A###$$$_X,84.5,0
E100665,2020-07-07 04:24:26,2022-08-01 04:24:26,2025-10-24 01:27:58,Marketing,Manager,4,Mumbai,Masters,Onsite,Married,Gold,42,923971.0,2.8,39,14,5,12,"Manager is supportive, but workload is high.",Will definitely recommend to others.,**##FAIL##**,65.4,0
E100666,2015-10-21 00:32:22,2018-09-24 00:32:22,2025-10-21 14:02:38,IT,Lead,1,Pune,Bachelors,Onsite,Single,Gold,50,948563.0,3.2,49,51,2,12,"Work-life balance is okay, could improve.",Not satisfied. Product arrived damaged.,??###MISSING###??,43.0,0
E100667,2019-12-20 13:16:02,2022-05-28 13:16:02,2025-09-26 16:01:24,IT,Director,3,Chennai,Masters,Onsite,Married,Bronze,29,1184993.0,3.3,64,52,5,6,"Manager is supportive, but workload is high.",Worst experience ever!!! 😡😡,$$$ERROR_404!!!,55.6,0
E100668,2023-11-20 20:08:35,2025-12-01 00:00:00,2025-10-30 06:16:10,Marketing,Engineer,3,Bengaluru,Bachelors,Onsite,Married,Diamond,23,921196.0,2.9,1,46,5,8,Communication from leadership is excellent!,Worst experience ever!!! 😡😡,??###MISSING###??_backup,50.7,0
E100669,2021-11-13 19:24:11,2025-12-01 00:00:00,2025-11-06 23:56:59,Marketing,Analyst,4,Chennai,Bachelors,Remote,Single,Gold,33,1219315.0,3.6,72,42,4,8,Remote setup works well for me.,Will definitely recommend to others.,@@NULL##DATA@@,66.2,0
E100670,2016-04-21 12:44:12,2016-12-19 12:44:12,2025-12-13 03:00:13,HR,Lead,1,Bengaluru,Masters,Remote,Married,Silver,32,870586.0,2.5,65,51,5,14,Promotion process feels slow…,"Average experience, nothing special.",??###MISSING###??,34.0,0
E100671,2024-02-12 01:36:05,2025-12-01 00:00:00,2025-11-16 14:07:50,Finance,Analyst,1,Pune,Bachelors,Onsite,Single,Bronze,45,812466.0,2.5,33,22,3,11,Promotion process feels slow…,Not satisfied. Product arrived damaged.,###REF!@#$$_v2,52.8,1
E100672,2024-02-08 09:31:14,2025-12-01 00:00:00,2025-11-03 18:10:22,Sales,Analyst,2,Mumbai,Bachelors,Hybrid,Single,Silver,39,732704.0,3.5,61,53,4,4,"Training was helpful, want more advanced sessions.",Fantastic! Five stars ⭐⭐⭐⭐⭐,!!##DIV/0##!!,70.4,0
E100673,2016-08-10 11:07:42,2020-04-06 11:07:42,2025-12-05 13:23:36,HR,Director,1,Delhi,Bachelors,Hybrid,Married,Silver,22,445728.0,2.4,5,53,8,13,"Training was helpful, want more advanced sessions.",Amazing service! Fast delivery 😊,@@NULL##DATA@@,24.5,1
E100674,2022-08-09 11:11:30,2024-11-12 11:11:30,2025-10-15 14:56:52,HR,Director,3,Bengaluru,Bachelors,Remote,Single,Gold,33,968945.0,3.7,24,13,3,5,Promotion process feels slow…,"Average experience, nothing special.",??###MISSING###??_v2,74.5,0
E100675,2018-11-11 11:52:41,2019-11-16 11:52:41,2025-12-08 04:04:16,Finance,Lead,5,Mumbai,Bachelors,Hybrid,Single,Gold,46,1413500.0,3.2,8,4,3,11,Promotion process feels slow…,Amazing service! Fast delivery 😊,~~CORRUPT~~@@@,76.2,0
E100676,2020-08-20 21:20:26,2024-06-04 21:20:26,2025-10-09 20:21:38,Sales,Director,2,Hyderabad,Bachelors,Hybrid,Single,Bronze,37,1014559.0,1.9,50,31,2,14,Great team culture 😊,Worst experience ever!!! 😡😡,###@!@!@###,51.0,0
E100677,2019-03-24 21:44:49,2021-11-17 21:44:49,2025-09-14 10:00:12,HR,Analyst,3,Hyderabad,Diploma,Hybrid,Single,Bronze,40,1071687.0,3.3,68,45,7,12,Need better tools and clearer priorities.,Will definitely recommend to others.,N/A###$$$_final,66.3,0
E100678,2022-06-07 03:22:10,2023-05-22 03:22:10,2025-10-14 20:24:02,Finance,Analyst,2,Chennai,Masters,Remote,Married,Silver,30,796742.0,2.0,48,50,7,1,"Training was helpful, want more advanced sessions.",Quality is okay… expected better 😐,%%OK%%^&*()_final,53.7,0
E100679,2024-06-18 09:59:35,2025-12-01 00:00:00,2025-09-14 12:29:28,HR,Engineer,1,Chennai,Bachelors,Hybrid,Married,Gold,32,838917.0,3.7,56,8,7,3,Communication from leadership is excellent!,Fantastic! Five stars ⭐⭐⭐⭐⭐,??###MISSING###??_final,98.9,1
E100680,2022-07-20 10:59:53,2025-12-01 00:00:00,2025-09-13 10:21:56,Operations,Analyst,4,Pune,Bachelors,Hybrid,Married,Gold,26,1146160.0,3.0,11,22,2,11,Communication from leadership is excellent!,"Average experience, nothing special.",###REF!@#$$,51.7,0
E100681,2023-11-04 23:54:24,2025-05-31 23:54:24,2025-12-02 12:38:44,IT,Director,2,Mumbai,Masters,Onsite,Single,Diamond,24,1402173.0,4.5,74,46,5,1,"Training was helpful, want more advanced sessions.",Loved the packaging and quick response time.,N/A###$$$_final,77.8,0
E100682,2023-12-25 19:43:28,2025-02-03 19:43:28,2025-11-23 10:46:17,HR,Analyst,3,Pune,Bachelors,Hybrid,Married,Bronze,23,1271987.0,3.9,15,3,3,0,Communication from leadership is excellent!,Will definitely recommend to others.,??###MISSING###??,92.2,0
E100683,2015-11-09 11:39:19,2019-08-23 11:39:19,2025-09-24 05:27:12,HR,Manager,4,Bengaluru,Bachelors,Remote,Married,Silver,42,1101311.0,2.5,42,43,7,3,"Training was helpful, want more advanced sessions.",Support was polite and solved my issue quickly.,%%OK%%^&*()_TMP,66.6,0
E100684,2017-05-28 17:36:11,2018-08-18 17:36:11,2025-11-27 23:02:47,Marketing,Director,5,Pune,Masters,Hybrid,Married,Gold,27,908788.0,1.8,54,17,4,7,Promotion process feels slow…,Support was polite and solved my issue quickly.,%%OK%%^&*()_v2,75.4,1
E100685,2021-11-08 09:33:57,2025-12-01 00:00:00,2025-09-08 05:38:00,Marketing,Lead,1,Bengaluru,Bachelors,Hybrid,Single,Gold,40,952430.0,2.7,68,1,4,1,Promotion process feels slow…,Will definitely recommend to others.,~~CORRUPT~~@@@_TMP,99.6,0
E100686,2020-08-08 09:11:48,2025-04-30 09:11:48,2025-09-30 20:40:50,Sales,Engineer,3,Chennai,Bachelors,Hybrid,Single,Gold,53,711623.0,2.3,74,14,5,2,"Training was helpful, want more advanced sessions.","Average experience, nothing special.",###@!@!@###,100.0,0
E100687,2015-06-23 21:45:58,2020-11-11 21:45:58,2025-11-14 03:22:35,IT,Senior Engineer,5,Pune,Bachelors,Hybrid,Married,Gold,45,537958.0,4.5,47,44,7,5,Promotion process feels slow…,"Delivery was late, but support helped.",###@!@!@###_v2,70.2,0
E100688,2015-11-26 15:08:05,2020-11-29 15:08:05,2025-10-02 21:34:02,Operations,Manager,3,Bengaluru,Bachelors,Hybrid,Married,Silver,40,618300.0,3.2,46,52,7,8,Communication from leadership is excellent!,Quality is okay… expected better 😐,!!##DIV/0##!!_TMP,48.9,0
E100689,2019-12-11 06:12:01,2021-05-26 06:12:01,2025-11-16 16:52:08,Finance,Lead,1,Mumbai,Bachelors,Hybrid,Single,Silver,25,912450.0,3.9,33,4,8,8,Great team culture 😊,Amazing service! Fast delivery 😊,**##FAIL##**,77.3,0
E100690,2020-11-06 20:42:12,2022-02-20 20:42:12,2025-12-01 19:19:20,Marketing,Senior Engineer,2,Chennai,Masters,Remote,Married,Gold,38,827002.0,3.0,45,27,4,11,"Manager is supportive, but workload is high.","Delivery was late, but support helped.",N/A###$$$,73.1,0
E100691,2016-08-04 15:36:58,2018-07-29 15:36:58,2025-09-07 22:28:31,Finance,Engineer,4,Bengaluru,Bachelors,Hybrid,Single,Silver,51,532640.0,3.1,53,12,8,14,"Work-life balance is okay, could improve.","Delivery was late, but support helped.",??###MISSING###??_backup,76.2,0
E100692,2016-08-17 00:55:04,2019-04-15 00:55:04,2025-09-03 12:24:19,Marketing,Lead,4,Delhi,Masters,Hybrid,Single,Bronze,34,890669.0,3.2,51,41,8,0,"Manager is supportive, but workload is high.",Not satisfied. Product arrived damaged.,!!##DIV/0##!!_v2,70.0,0
